site_code,week_start,search_term,search_frequency_rank,clicked_asin_1,click_share_1,conversion_share_1,clicked_asin_2,click_share_2,conversion_share_2,clicked_asin_3,click_share_3,conversion_share_3
amz_us,2026-01-11,best shower head filter,2482683,B095K84L6H,0.2222,0.0000,B01MUBU0YC,0.1852,0.3333,B0D14G64QF,0.0741,0.0000
amz_us,2026-01-11,amazon shower filter,2482683,B01MUBU0YC,0.3704,0.0000,,,,,,
amz_us,2026-01-11,soft water shower head filter,2569308,B01MUBU0YC,0.1154,0.0000,B095K84L6H,0.1154,0.0000,,,
amz_us,2026-01-11,shower water filters,2569308,B0D8RGF49F,0.1538,0.0000,,,,,,
amz_us,2026-01-11,shower filter black,2569308,B0CN2L49P5,0.2308,0.5556,,,,,,
amz_us,2026-01-11,shower filters replacement,2569308,B01MUBU0YC,0.1538,0.0000,,,,,,
amz_us,2026-01-11,jolie showerhead filter,2569308,B0BM4CX6F2,0.1538,0.0000,,,,,,
amz_us,2026-01-11,hard water shower head with filter,2662014,B0CL4SVJQ3,0.1200,0.0000,B0D14G64QF,0.1200,0.0000,,,
amz_us,2026-01-11,aquasana premium shower filter,2662014,B01MUBU0YC,0.0800,0.0000,,,,,,
amz_us,2026-01-11,clip on shower filter,2662014,B095K84L6H,0.1600,,,,,,,
amz_us,2026-01-04,shower filter,2715,B01MUBU0YC,0.1837,0.1268,B095K84L6H,0.0529,0.0309,,,
amz_us,2026-01-04,shower head filter,10619,B01MUBU0YC,0.1878,0.1208,B095K84L6H,0.0790,0.0542,,,
amz_us,2026-01-04,shower head filter for hard water,19777,B01MUBU0YC,0.1625,0.0846,B095K84L6H,0.0823,0.0656,,,
amz_us,2026-01-04,jolie shower head filter,24432,B0BM4CX6F2,0.2549,0.0288,,,,,,
amz_us,2026-01-04,shower filter head for hard water,24878,B01MUBU0YC,0.2148,0.1616,B095K84L6H,0.0798,0.0431,,,
amz_us,2026-01-04,aquabliss shower filter,26905,B01MUBU0YC,0.3705,0.2395,B0CN2L49P5,0.1349,0.0542,,,
amz_us,2026-01-04,shower water filter,27148,B01MUBU0YC,0.1624,0.1227,B0D8RGF49F,0.0711,0.0450,,,
amz_us,2026-01-04,shower filter head,34112,B095K84L6H,0.1378,0.0979,B01MUBU0YC,0.0785,0.0699,,,
amz_us,2026-01-04,showerhead filter,56111,B01MUBU0YC,0.1314,0.0829,B0CL4SVJQ3,0.0924,0.0293,,,
amz_us,2026-01-04,shower filter for hard water,70014,B01MUBU0YC,0.1941,0.1349,B0CN2L49P5,0.0927,0.0186,,,
amz_us,2026-01-04,best shower filters for hard water,87833,B01MUBU0YC,0.1617,0.0946,B095K84L6H,0.1375,0.1622,,,
amz_us,2026-01-04,hard water shower filter,90300,B01MUBU0YC,0.1079,0.0896,B0CN2L49P5,0.0858,0.0448,,,
amz_us,2026-01-04,shower head filters,105827,B01MUBU0YC,0.1047,0.0543,B095K84L6H,0.0515,0.0078,,,
amz_us,2026-01-04,aqua bliss shower head filter for hard water,144383,B01MUBU0YC,0.3556,0.1984,B0CN2L49P5,0.1099,0.0635,,,
amz_us,2026-01-04,shower head filtered,168284,B0CL4SVJQ3,0.1022,0.0659,B0D14G64QF,0.0923,0.0549,B095K84L6H,0.0623,0.0440
amz_us,2026-01-04,showerhead filters,173676,B01MUBU0YC,0.1105,0.0606,B0CN2L49P5,0.0566,0.0303,,,
amz_us,2026-01-04,shower filters to remove toxic chemicals,184414,B095K84L6H,0.1063,0.1061,B01MUBU0YC,0.0817,0.0152,,,
amz_us,2026-01-04,shower filters,197284,B01MUBU0YC,0.1395,0.0500,B0D8RGF49F,0.0552,0.0333,,,
amz_us,2026-01-04,afina shower head filter,242290,B0D9ZJVQCD,0.0816,0.0000,,,,,,
amz_us,2026-01-04,jolie shower filter,243186,B0BM4CX6F2,0.1246,0.0000,,,,,,
amz_us,2026-01-04,hard water shower head,259226,B095K84L6H,0.1288,0.0400,B0CL4SVJQ3,0.0909,0.0800,,,
amz_us,2026-01-04,showerhead filter for hard water,263279,B01MUBU0YC,0.0731,0.0435,,,,,,
amz_us,2026-01-04,aquahomegroup shower filter,318221,B095K84L6H,0.4213,0.2075,B09KHG9R66,0.0509,0.0377,,,
amz_us,2026-01-04,aqua home group shower filter,318221,B095K84L6H,0.3565,0.1587,,,,,,
amz_us,2026-01-04,shower water filter for hard water,419691,B01MUBU0YC,0.1939,0.1304,B0CN2L49P5,0.0606,0.0217,,,
amz_us,2026-01-04,hard water shower head filter,496337,B095K84L6H,0.1357,0.1818,,,,,,
amz_us,2026-01-04,water shower filter,507572,B01MUBU0YC,0.1460,0.0625,B0CN2L49P5,0.0949,0.0938,,,
amz_us,2026-01-04,eskin shower filter,576025,B0F484VQDZ,0.0909,0.0323,,,,,,
amz_us,2026-01-04,shower filter cartridge,612297,B01MUBU0YC,0.0351,0.0435,,,,,,
amz_us,2026-01-04,eskiin shower filter,629207,B0G33K3ST6,0.1261,0.0417,,,,,,
amz_us,2026-01-04,aquabliss high output revitalizing shower filter,640935,B01MUBU0YC,0.3211,0.3636,,,,,,
amz_us,2026-01-04,canopy shower filter,659218,B0CJ3G16QZ,0.2453,0.1667,,,,,,
amz_us,2026-01-04,extreme hard water shower filter,721124,B01MUBU0YC,0.1031,0.0000,B095K84L6H,0.0722,0.0000,,,
amz_us,2026-01-04,sproos shower filter,721124,B0DP64CGDV,0.0722,0.0000,,,,,,
amz_us,2026-01-04,shower head filters to remove toxic chemicals,752467,B095K84L6H,0.2258,0.2000,B0CN2L49P5,0.1075,0.0000,B01MUBU0YC,0.0753,0.0500
amz_us,2026-01-04,aqua bliss shower filter,769026,B01MUBU0YC,0.3077,0.3333,,,,,,
amz_us,2026-01-04,inline shower filter,777532,B01MUBU0YC,0.1333,0.1154,B0CN2L49P5,0.1222,0.0385,,,
amz_us,2026-01-04,aqua home group shower filter replacement,777532,B095K84L6H,0.1444,0.0213,,,,,,
amz_us,2026-01-04,highest rated shower filter,786252,B095K84L6H,0.2247,0.0833,B01MUBU0YC,0.1910,0.1667,B0CN2L49P5,0.0674,0.0833
amz_us,2026-01-04,aqua bliss shower filter head,833183,B01MUBU0YC,0.3690,0.1667,B0CN2L49P5,0.1190,0.1111,,,
amz_us,2026-01-04,shower filter for well water,853866,B0CN2L49P5,0.1951,0.0000,B01MUBU0YC,0.1220,0.0000,,,
amz_us,2026-01-04,weaqua shower filter,875344,B0D8RGF49F,0.3375,0.2174,,,,,,
amz_us,2026-01-04,korabeauticals aquashield shower filter,934534,B0CN2L49P5,0.2267,0.1053,B01MUBU0YC,0.1733,0.1053,,,
amz_us,2026-01-04,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",947446,B01MUBU0YC,0.7162,0.7083,B0CN2L49P5,0.0811,0.0000,,,
amz_us,2026-01-04,shower head filters for hard water,947446,B095K84L6H,0.0946,0.0625,B0CL4SVJQ3,0.0946,0.0000,B01MUBU0YC,0.0676,0.0000
amz_us,2026-01-04,universal shower filter,973907,B01MUBU0YC,0.1667,0.0000,B07Q4MYZNC,0.0972,0.0833,,,
amz_us,2026-01-04,shower filter for hair and skin,973907,B095K84L6H,0.1250,0.0000,B01MUBU0YC,0.0833,0.2500,,,
amz_us,2026-01-04,water softener shower head filter,987552,B095K84L6H,0.1268,0.0667,B0D9ZJVQCD,0.1268,0.0667,B01MUBU0YC,0.0845,0.0667
amz_us,2026-01-04,weaqua heavy duty no bs shower filter,1001646,B0D8RGF49F,0.2286,0.1714,,,,,,
amz_us,2026-01-04,well water shower head filter,1001646,B095K84L6H,0.3429,0.3333,B0BJDPJNN3,0.1000,0.0000,,,
amz_us,2026-01-04,joilee showerhead filter,1062868,B0BM4CX6F2,0.4697,0.0000,,,,,,
amz_us,2026-01-04,ion drops shower head filters,1062868,B0FCY6QVXC,0.1364,0.0909,B0FP1KQD7W,0.0909,0.0000,,,
amz_us,2026-01-04,kdf shower filter,1079135,B01MUBU0YC,0.1231,0.1667,,,,,,
amz_us,2026-01-04,inline shower head filter,1149931,B01MUBU0YC,0.0984,0.0000,B0CN2L49P5,0.0820,0.1111,,,
amz_us,2026-01-04,dermoia shower filter,1169224,B01MUBU0YC,0.2000,0.0909,,,,,,
amz_us,2026-01-04,carbon shower filter,1169224,B095K84L6H,0.1167,0.0000,,,,,,
amz_us,2026-01-04,best shower filter for hard water,1188824,B095K84L6H,0.2034,0.1429,B01MUBU0YC,0.1525,0.1429,,,
amz_us,2026-01-04,shower head filter with handheld,1188824,B0CL4SVJQ3,0.1864,0.0000,B0D14G64QF,0.1695,0.0000,B0BJDPJNN3,0.1017,0.0714
amz_us,2026-01-04,shower water filter head,1209319,B0BJDPJNN3,0.1379,0.0000,B095K84L6H,0.0862,0.0000,,,
amz_us,2026-01-04,shower filters for hard water,1230422,B01MUBU0YC,0.1228,0.0909,B0D8RGF49F,0.0877,0.0909,,,
amz_us,2026-01-04,water shower head filter,1348697,B01MUBU0YC,0.1731,0.0000,B07Q4MYZNC,0.0577,0.2857,,,
amz_us,2026-01-04,aquabliss shower filter sf500,1402556,B01MUBU0YC,0.1200,0.0000,,,,,,
amz_us,2026-01-04,20 stage shower filter,1402556,B095K84L6H,0.0800,0.0476,,,,,,
amz_us,2026-01-04,head shower filter,1523752,B0BJDPJNN3,0.1087,0.0000,B0D14G64QF,0.1087,0.0000,B01MUBU0YC,0.0870,0.2500
amz_us,2026-01-04,chlorine shower filter,1591714,B01MUBU0YC,0.2045,0.0714,B095K84L6H,0.1136,0.1429,,,
amz_us,2026-01-04,portable shower filter for dorm,1628021,B01MUBU0YC,0.0698,0.0000,,,,,,
amz_us,2026-01-04,shower head filter for hair and skin,1628021,B095K84L6H,0.1860,0.1111,B01MUBU0YC,0.0930,0.0000,,,
amz_us,2026-01-04,nuud shower head filter,1665876,B0CRHK7MH5,0.0476,0.0000,,,,,,
amz_us,2026-01-04,shower filter with shower head,1705270,B07Q4MYZNC,0.1707,0.3750,B095K84L6H,0.1707,0.0000,B0BJDPJNN3,0.0976,0.1250
amz_us,2026-01-04,korabeauticals shower filter,1705270,B01MUBU0YC,0.4146,0.3333,B0F484VQDZ,0.1220,0.0000,,,
amz_us,2026-01-04,make fit shower filter replacement,1705270,B0BQHNHPF7,0.1707,0.1818,,,,,,
amz_us,2026-01-04,shower filter handheld,1705270,B0CL4SVJQ3,0.1463,0.0000,B0BJDPJNN3,0.0732,0.0909,,,
amz_us,2026-01-04,shower filter attachment,1747073,B01MUBU0YC,0.1500,0.4000,B0CN2L49P5,0.1250,0.0000,,,
amz_us,2026-01-04,feelso shower filter,1790535,B07Q4MYZNC,0.1026,0.0000,,,,,,
amz_us,2026-01-04,shower filter for hair,1790535,B01MUBU0YC,0.2051,0.0000,B095K84L6H,0.1026,0.0000,,,
amz_us,2026-01-04,reverse osmosis shower filter,1790535,B01MUBU0YC,0.1026,0.0000,,,,,,
amz_us,2026-01-04,shower water filter replacement,1836485,B01MUBU0YC,0.1316,0.0000,,,,,,
amz_us,2026-01-04,black shower filter,1884461,B0CN2L49P5,0.3243,0.2000,,,,,,
amz_us,2026-01-04,aqua shower filter,1884461,B01MUBU0YC,0.3243,0.1667,B095K84L6H,0.1892,0.3333,,,
amz_us,2026-01-04,shower head filter for well water,1884461,B095K84L6H,0.2432,0.2500,B0D9ZJVQCD,0.1081,0.0000,,,
amz_us,2026-01-04,portable shower filter,1884461,B01MUBU0YC,0.1351,0.0000,,,,,,
amz_us,2026-01-04,md hair shower filter,1934773,B0F484VQDZ,0.6111,0.5000,,,,,,
amz_us,2026-01-04,spark pod shower filter,1934773,B0BY2MPRP5,0.0833,0.0625,,,,,,
amz_us,2026-01-04,shower filter hard water,1934773,B01MUBU0YC,0.1667,0.0909,B0D8RGF49F,0.1111,0.0000,,,
amz_us,2026-01-04,nsf certified shower filters,1988435,B095K84L6H,0.1143,0.0000,B01MUBU0YC,0.0857,0.1429,,,
amz_us,2026-01-04,handheld shower head filter,1988435,B01MUBU0YC,0.1143,0.1111,B0CL4SVJQ3,0.1143,0.1111,B0BJDPJNN3,0.0857,0.1111
amz_us,2026-01-04,muravai shower head filter,1988435,B0BWK7LZ8X,0.2000,0.0000,,,,,,
amz_us,2026-01-04,showerhead filter handheld,1988435,B01MUBU0YC,0.0857,0.0000,B0CL4SVJQ3,0.0857,0.0000,,,
amz_us,2026-01-04,best shower filter,2044119,B01MUBU0YC,0.1471,0.0000,B095K84L6H,0.0882,0.3333,,,
amz_us,2026-01-04,aquabliss high output shower filter,2044119,B01MUBU0YC,0.4706,0.3333,B0CN2L49P5,0.2647,0.3333,,,
amz_us,2026-01-04,shower filter and head,2103447,B095K84L6H,0.2727,0.5000,B07Q4MYZNC,0.0909,0.0000,,,
amz_us,2026-01-04,mdhair shower filter,2103447,B0F484VQDZ,0.4242,0.3333,,,,,,
amz_us,2026-01-04,fluoride shower filter,2165696,B095K84L6H,0.1250,0.2500,,,,,,
amz_us,2026-01-04,shower water filters,2165696,B01MUBU0YC,0.1563,0.1250,B0D8RGF49F,0.1250,0.1250,B095K84L6H,0.0625,0.1250
amz_us,2026-01-04,korean shower filter,2231169,B01MUBU0YC,0.0645,0.0000,B0CL4SVJQ3,0.0645,0.0000,,,
amz_us,2026-01-04,handheld shower filter,2231169,B0CL4SVJQ3,0.2258,0.0000,B09KHG9R66,0.0645,0.0000,,,
amz_us,2026-01-04,shower head filter attachment,2300633,B095K84L6H,0.1000,0.0000,B0CN2L49P5,0.1000,0.0000,,,
amz_us,2026-01-04,weddell duo shower filter head,2300633,B0F484VQDZ,0.0667,0.0000,B094F8JK4N,0.0333,0.0000,,,
amz_us,2026-01-04,best shower filter for chlorine,2374093,B01MUBU0YC,0.1379,0.0000,B0D8RGF49F,0.1034,0.0000,,,
amz_us,2026-01-04,soft water shower head filter,2452328,B095K84L6H,0.1786,0.2000,B01MUBU0YC,0.1071,0.0000,,,
amz_us,2026-01-04,shower filter head with handheld,2452328,B0CL4SVJQ3,0.1429,0.0000,B0D14G64QF,0.1071,0.0000,B0BJDPJNN3,0.0714,0.0000
amz_us,2026-01-04,shower filter amazon,2535571,B01MUBU0YC,0.1481,,,,,,,
amz_us,2026-01-04,japanese shower filter,2535571,B0D9ZJVQCD,0.0741,0.5000,,,,,,
amz_us,2026-01-04,shower filter with handheld wand,2535571,B0CL4SVJQ3,0.2593,0.0000,B095K84L6H,0.0741,0.0000,,,
amz_us,2026-01-04,travel shower filter for hotel,2624336,B01MUBU0YC,0.2308,0.0000,,,,,,
amz_us,2026-01-04,shower filter for hair loss,2624336,B01MUBU0YC,0.2308,0.0000,B095K84L6H,0.0769,0.0000,,,
amz_us,2026-01-04,shower filter black,2624336,B0CN2L49P5,0.5000,0.2500,,,,,,
amz_us,2026-01-04,shower filter aquabliss,2624336,B01MUBU0YC,0.2692,0.2500,,,,,,
amz_us,2026-01-04,aquaearth shower filter,2624336,B01MUBU0YC,0.1154,0.0000,,,,,,
amz_us,2026-01-04,aquabliss hd shower filter,2624336,B01MUBU0YC,0.3462,0.1667,,,,,,
amz_us,2026-01-04,vitamin c shower head filter,2624336,B095K84L6H,0.1538,,B0BJDPJNN3,0.0769,,,,
amz_us,2026-01-04,drivse ion drops filtered shower head filters,2624336,B0FP1KQD7W,0.1538,0.0000,,,,,,
amz_us,2026-01-04,shower filter jolie,2719353,B0BM4CX6F2,0.3200,0.0000,,,,,,
amz_us,2026-01-04,shower filter head for hard water handheld,2719353,B0CL4SVJQ3,0.2400,0.0000,B0BJDPJNN3,0.0800,0.0000,B0BNPMDV3T,0.0800,0.0000
amz_us,2026-01-04,qwenchpure kdf-55 shower filter,2719353,B01MUBU0YC,0.2400,0.0000,,,,,,
amz_us,2026-01-04,cobbe shower head filter,2719353,B0BJDPJNN3,0.1600,0.0000,,,,,,
amz_us,2025-12-28,shower filter,2912,B01MUBU0YC,0.2019,0.1429,,,,,,
amz_us,2025-12-28,shower head filter,10652,B01MUBU0YC,0.1993,0.1331,B095K84L6H,0.0566,0.0459,,,
amz_us,2025-12-28,shower head filter for hard water,19714,B01MUBU0YC,0.1664,0.1217,,,,,,
amz_us,2025-12-28,jolie shower head filter,23773,B0BM4CX6F2,0.2944,0.0313,,,,,,
amz_us,2025-12-28,shower filter head for hard water,23914,B01MUBU0YC,0.2365,0.1755,,,,,,
amz_us,2025-12-28,aquabliss shower filter,25563,B01MUBU0YC,0.3480,0.2239,B0CN2L49P5,0.1473,0.0448,,,
amz_us,2025-12-28,shower water filter,29184,B01MUBU0YC,0.1545,0.1232,B0D8RGF49F,0.0877,0.0711,,,
amz_us,2025-12-28,shower filter head,35169,B095K84L6H,0.0967,0.0906,B01MUBU0YC,0.0851,0.0604,,,
amz_us,2025-12-28,showerhead filter,56934,B01MUBU0YC,0.1388,0.1170,,,,,,
amz_us,2025-12-28,shower filter for hard water,71404,B01MUBU0YC,0.1872,0.1116,B0CN2L49P5,0.0873,0.0357,,,
amz_us,2025-12-28,best shower filters for hard water,77592,B01MUBU0YC,0.1468,0.1169,B095K84L6H,0.0967,0.1039,,,
amz_us,2025-12-28,shower head filters,100015,B01MUBU0YC,0.1474,0.0730,,,,,,
amz_us,2025-12-28,hard water shower filter,106177,B01MUBU0YC,0.1225,0.0682,B0CN2L49P5,0.1026,0.0341,,,
amz_us,2025-12-28,aqua bliss shower head filter for hard water,136116,B01MUBU0YC,0.3437,0.1811,B0CN2L49P5,0.1437,0.0551,,,
amz_us,2025-12-28,showerhead filters,176267,B01MUBU0YC,0.1915,0.1200,B0CN2L49P5,0.0597,0.0600,,,
amz_us,2025-12-28,shower head filtered,188807,B0CL4SVJQ3,0.1436,0.1014,B0D14G64QF,0.0638,0.0145,,,
amz_us,2025-12-28,shower filters,190349,B01MUBU0YC,0.1206,0.0299,,,,,,
amz_us,2025-12-28,shower filters to remove toxic chemicals,193537,B0D8RGF49F,0.1172,0.0909,B01MUBU0YC,0.1117,0.0758,B095K84L6H,0.0899,0.0606
amz_us,2025-12-28,afina shower head filter,220096,B0D9ZJVQCD,0.0957,0.0114,,,,,,
amz_us,2025-12-28,showerhead filter for hard water,235736,B01MUBU0YC,0.1485,0.0615,,,,,,
amz_us,2025-12-28,jolie shower filter,259186,B0BM4CX6F2,0.1341,0.0119,,,,,,
amz_us,2025-12-28,hard water shower head,277691,B0CL4SVJQ3,0.1667,0.1154,B095K84L6H,0.0969,0.0962,,,
amz_us,2025-12-28,aqua home group shower filter,334570,B095K84L6H,0.4233,0.1273,,,,,,
amz_us,2025-12-28,aquahomegroup shower filter,347719,B095K84L6H,0.4831,0.2903,,,,,,
amz_us,2025-12-28,shower water filter for hard water,402699,B01MUBU0YC,0.1788,0.1026,B0CN2L49P5,0.0950,0.0769,,,
amz_us,2025-12-28,hard water shower head filter,528072,B01MUBU0YC,0.1971,0.1579,B0CL4SVJQ3,0.1022,0.0526,,,
amz_us,2025-12-28,shower head filters to remove toxic chemicals,565557,B095K84L6H,0.1719,0.0435,B0CN2L49P5,0.1641,0.0870,B01MUBU0YC,0.1016,0.0870
amz_us,2025-12-28,extreme hard water shower filter,569935,B01MUBU0YC,0.0551,0.0000,B0CN2L49P5,0.0551,0.0000,,,
amz_us,2025-12-28,water shower filter,574421,B01MUBU0YC,0.2381,0.1364,B095K84L6H,0.0635,0.0000,,,
amz_us,2025-12-28,dermoia shower filter,579232,B0F484VQDZ,0.1040,0.0435,,,,,,
amz_us,2025-12-28,canopy shower filter,608363,B0CJ3G16QZ,0.2941,0.0435,,,,,,
amz_us,2025-12-28,aquabliss high output revitalizing shower filter,696864,B01MUBU0YC,0.2885,0.2059,B0CN2L49P5,0.1538,0.0588,,,
amz_us,2025-12-28,inline shower head filter,762856,B01MUBU0YC,0.1579,0.2000,B0CN2L49P5,0.1158,0.1200,,,
amz_us,2025-12-28,aqua earth shower filter,805087,B01MUBU0YC,0.0778,0.0000,,,,,,
amz_us,2025-12-28,korabeauticals aquashield shower filter,823521,B0CN2L49P5,0.2500,0.0769,B01MUBU0YC,0.1023,0.2308,,,
amz_us,2025-12-28,weddell duo shower filter,833240,B0D8RGF49F,0.0230,0.0000,,,,,,
amz_us,2025-12-28,ion drops shower head filters,833240,B0FP1KQD7W,0.1954,0.1667,,,,,,
amz_us,2025-12-28,carbon shower filter,862967,B01MUBU0YC,0.1667,0.1818,B095K84L6H,0.1310,0.1818,,,
amz_us,2025-12-28,sproos shower filter,884310,B0DP64CGDV,0.0976,0.0000,,,,,,
amz_us,2025-12-28,well water shower head filter,918002,B095K84L6H,0.2405,0.0833,B0F6BPJZLW,0.0886,0.0000,,,
amz_us,2025-12-28,inline shower filter,929969,B01MUBU0YC,0.1410,0.1053,B0CN2L49P5,0.0769,0.0000,,,
amz_us,2025-12-28,shower head filters for hard water,942059,B0CL4SVJQ3,0.1039,0.0556,B01MUBU0YC,0.0779,0.0556,B0D8RGF49F,0.0779,0.0556
amz_us,2025-12-28,aqua bliss shower filter,942059,B01MUBU0YC,0.4026,0.1538,,,,,,
amz_us,2025-12-28,shower head filter with handheld,980264,B0CL4SVJQ3,0.2297,0.3750,B0D14G64QF,0.1216,0.0000,B0BJDPJNN3,0.0676,0.0000
amz_us,2025-12-28,aqua bliss shower filter head,993668,B01MUBU0YC,0.4110,0.2308,B0CN2L49P5,0.1781,0.1538,,,
amz_us,2025-12-28,joilee showerhead filter,993668,B0BM4CX6F2,0.4795,0.0833,,,,,,
amz_us,2025-12-28,shower filter for hair and skin,993668,B01MUBU0YC,0.1096,0.0000,,,,,,
amz_us,2025-12-28,weaqua shower filter,1021913,B0D8RGF49F,0.3099,0.3810,,,,,,
amz_us,2025-12-28,shower filter handheld,1066858,B0CL4SVJQ3,0.2647,0.2857,B01MUBU0YC,0.0882,0.1429,B0BJDPJNN3,0.0588,0.0000
amz_us,2025-12-28,universal shower filter,1082881,B01MUBU0YC,0.1940,0.3571,,,,,,
amz_us,2025-12-28,kdf shower filter,1133644,B01MUBU0YC,0.0625,0.0000,,,,,,
amz_us,2025-12-28,shower filter for well water,1133644,B01MUBU0YC,0.1250,0.0769,B0CN2L49P5,0.1094,0.0769,,,
amz_us,2025-12-28,aquabliss shower filter sf500,1151776,B01MUBU0YC,0.1429,0.0000,,,,,,
amz_us,2025-12-28,shower filters for hard water,1251723,B0D8RGF49F,0.1207,0.0000,B01MUBU0YC,0.1034,0.1250,B095K84L6H,0.1034,0.0000
amz_us,2025-12-28,chlorine shower filter,1251723,B01MUBU0YC,0.0862,0.1818,,,,,,
amz_us,2025-12-28,joie shower filter,1251723,B0BM4CX6F2,0.4483,0.2105,,,,,,
amz_us,2025-12-28,korabeauticals shower filter,1273622,B01MUBU0YC,0.4737,0.4000,B0BM4CX6F2,0.0877,0.0000,,,
amz_us,2025-12-28,head shower filter,1296393,B01MUBU0YC,0.1429,0.0000,B0CL4SVJQ3,0.0893,0.0000,,,
amz_us,2025-12-28,20 stage shower filter,1369123,B01MUBU0YC,0.0566,0.0000,,,,,,
amz_us,2025-12-28,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",1369123,B01MUBU0YC,0.4717,0.1667,B0CN2L49P5,0.1132,0.1667,,,
amz_us,2025-12-28,eskiin shower head filter,1395260,B0DBGMKDX5,0.0962,0.0000,,,,,,
amz_us,2025-12-28,water softener shower head filter,1395260,B0CN2L49P5,0.1346,0.0000,B0D9ZJVQCD,0.1154,0.0000,,,
amz_us,2025-12-28,water shower head filter,1395260,B01MUBU0YC,0.2500,0.4286,,,,,,
amz_us,2025-12-28,shower water filter head,1395260,B095K84L6H,0.1154,0.0000,B0BJDPJNN3,0.0962,0.0000,,,
amz_us,2025-12-28,mdhair shower filter,1450462,B0F484VQDZ,0.4800,0.3000,,,,,,
amz_us,2025-12-28,weaqua heavy duty no bs shower filter,1509106,B0D8RGF49F,0.3125,0.2941,,,,,,
amz_us,2025-12-28,handheld shower filter,1540540,B0BJDPJNN3,0.1064,0.0000,B0CL4SVJQ3,0.1064,0.0000,,,
amz_us,2025-12-28,highest rated shower filter,1540540,B095K84L6H,0.1702,0.2000,B01MUBU0YC,0.1489,0.0000,B0CN2L49P5,0.0851,0.0000
amz_us,2025-12-28,reverse osmosis shower filter,1573307,B01MUBU0YC,0.1739,0.2500,B0CN2L49P5,0.1522,0.0000,,,
amz_us,2025-12-28,aqua shower filter,1607313,B01MUBU0YC,0.2222,0.2143,,,,,,
amz_us,2025-12-28,shower filter for hair,1679949,B01MUBU0YC,0.2326,0.2500,B0CN2L49P5,0.0698,0.0000,,,
amz_us,2025-12-28,black shower filter,1679949,B0CN2L49P5,0.4651,0.5714,,,,,,
amz_us,2025-12-28,shower filter and head,1718761,B095K84L6H,0.1429,0.5000,B0D14G64QF,0.1429,0.0000,B0CL4SVJQ3,0.0952,0.0000
amz_us,2025-12-28,aquabliss high output shower filter,1718761,B01MUBU0YC,0.3810,0.3333,B0CN2L49P5,0.1667,0.1111,,,
amz_us,2025-12-28,fluoride shower filter,1759452,B0D8RGF49F,0.1220,0.1000,,,,,,
amz_us,2025-12-28,chlorine shower head filter,1845896,B01MUBU0YC,0.1538,0.1250,B095K84L6H,0.1026,0.2500,,,
amz_us,2025-12-28,shower filter hard water,1845896,B01MUBU0YC,0.2308,0.1818,,,,,,
amz_us,2025-12-28,shower filter aquabliss,1845896,B01MUBU0YC,0.2564,0.1818,B0CN2L49P5,0.1795,0.0909,,,
amz_us,2025-12-28,sr sunrise shower filter,1892772,B0CL4SVJQ3,0.1579,0.0000,,,,,,
amz_us,2025-12-28,md hair shower filter,1892772,B0F484VQDZ,0.5789,0.7500,,,,,,
amz_us,2025-12-28,shower filter with shower head,1941603,B07Q4MYZNC,0.2973,0.5000,B095K84L6H,0.1081,0.0000,B0BJDPJNN3,0.0811,0.1667
amz_us,2025-12-28,muravai shower head filter,1941603,B0BWK7LZ8X,0.3514,0.0000,,,,,,
amz_us,2025-12-28,best shower filter for hard water,1941603,B095K84L6H,0.1622,0.0000,B0CN2L49P5,0.1622,0.0000,B01MUBU0YC,0.1351,0.2500
amz_us,2025-12-28,shower filter for chlorine,2047516,B0CN2L49P5,0.0571,0.1429,,,,,,
amz_us,2025-12-28,handheld shower head filter,2047516,B0BJDPJNN3,0.1429,0.0000,,,,,,
amz_us,2025-12-28,shower head filter for well water,2104571,B01MUBU0YC,0.0882,0.2500,,,,,,
amz_us,2025-12-28,shower filter with handheld wand,2104571,B0CL4SVJQ3,0.1765,0.0000,B0D14G64QF,0.1176,0.0000,,,
amz_us,2025-12-28,carbon shower head filter,2104571,B095K84L6H,0.2941,0.0000,B0CN2L49P5,0.2353,0.2857,,,
amz_us,2025-12-28,best shower filter,2164924,B01MUBU0YC,0.0909,0.0000,B0CN2L49P5,0.0909,0.0000,,,
amz_us,2025-12-28,aquabliss hd shower filter,2228692,B01MUBU0YC,0.2813,0.2000,,,,,,
amz_us,2025-12-28,best shower head filter,2295634,B0F484VQDZ,0.1613,0.0000,B095K84L6H,0.0968,0.0000,,,
amz_us,2025-12-28,brita shower filter,2295634,B01MUBU0YC,0.1935,0.0000,B0D8RGF49F,0.1290,0.5000,,,
amz_us,2025-12-28,shower filter black,2295634,B0CN2L49P5,0.3548,0.3000,,,,,,
amz_us,2025-12-28,shower head filter attachment,2295634,B01MUBU0YC,0.1290,0.0000,B0CN2L49P5,0.1290,0.0000,,,
amz_us,2025-12-28,shower water filter replacement,2295634,B01MUBU0YC,0.0968,0.0000,,,,,,
amz_us,2025-12-28,shower water filters,2366746,B0D8RGF49F,0.1667,0.0000,,,,,,
amz_us,2025-12-28,shower head filter jolie,2366746,B0BM4CX6F2,0.3333,0.0000,,,,,,
amz_us,2025-12-28,shower filter jolie,2366746,B0BM4CX6F2,0.2000,0.0000,,,,,,
